{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015643604527114413, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0002976724338315, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06325864690959043, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0003371764042623, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11731038100890984, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0011386414097998, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.264213326132559, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0008883328832847, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015688820895185442, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.001021134322968, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020546099739400546, 'shap_norm_sq': 4.9, 'weighted_error': 1.0007509874700702, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02791810514580157, 'shap_norm_sq': 3.6, 'weighted_error': 1.0003157365780537, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04184793705018989, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0018479370501898, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 36, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0654337498149581, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0013038888066481, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11356883589587072, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0004514188380171, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.27291986798358997, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0014324917489743, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015777423851735712, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0024387816277713, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020454791506610677, 'shap_norm_sq': 4.9, 'weighted_error': 1.000253864869325, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.0283569775954374, 'shap_norm_sq': 3.6, 'weighted_error': 1.0013031995897341, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04065297452990728, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0006529745299073, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 34, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06351593085210212, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0004515248231565, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11325032279692647, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0003929164320886, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2684168286028264, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0011510517876763, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015695016494328938, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0011202639092636, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020543370982462953, 'shap_norm_sq': 4.9, 'weighted_error': 1.0007361309045213, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.027960312281688306, 'shap_norm_sq': 3.6, 'weighted_error': 1.0004107026337985, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04060372126538192, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0006037212653818, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06620806246127366, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0016480277605664, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11589220480949823, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0008781600670504, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.268886524416323, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0011804077760198, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01571234553586189, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0013975285737915, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020635453819105542, 'shap_norm_sq': 4.9, 'weighted_error': 1.0012374707929084, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028288084338118444, 'shap_norm_sq': 3.6, 'weighted_error': 1.0011481897607664, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04035891029850372, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0003589102985035, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06385874879859595, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0006038883549313, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.115238702408782, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0007581290138576, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.25310131617521875, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0001938322609512, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01566585770556524, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0006537232890438, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 34, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020519304674592582, 'shap_norm_sq': 4.9, 'weighted_error': 1.0006051032283372, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028159819382245332, 'shap_norm_sq': 3.6, 'weighted_error': 1.000859593610052, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.0409956993361278, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0009956993361278, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0642470501204361, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000776466720194, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11514477072528174, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.000740876255664, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26920477589103237, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0012002984931894, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01564733318098548, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.000357330895768, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02069321864408044, 'shap_norm_sq': 4.9, 'weighted_error': 1.0015519681733271, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028246459332535685, 'shap_norm_sq': 3.6, 'weighted_error': 1.001054533498205, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -36, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04273602418688267, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0027360241868828, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06666502922598955, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.00185112410044, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.1132202218904531, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0003873876941647, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2716507308905701, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0013531706806604, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015707096669265782, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0013135467082537, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 38, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02047041396178066, 'shap_norm_sq': 4.9, 'weighted_error': 1.000338920458584, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028170728780800555, 'shap_norm_sq': 3.6, 'weighted_error': 1.0008841397568011, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040298526035323586, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0002985260353239, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06354871236894814, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0004660943861992, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11473992776760102, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0006665173450695, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.25644304270522594, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0004026901690766, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015686903765023845, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.000990460240381, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020572144491099783, 'shap_norm_sq': 4.9, 'weighted_error': 1.0008927866737662, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02807517665465696, 'shap_norm_sq': 3.6, 'weighted_error': 1.0006691474729783, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.0402763672649697, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0002763672649697, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06469118641550975, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0009738606291154, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11502411885010949, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.000718715707163, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.27406238919559645, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0015038993247247, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015661531458053116, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0005845033288499, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020532181280217648, 'shap_norm_sq': 4.9, 'weighted_error': 1.0006752091922964, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028259332671180196, 'shap_norm_sq': 3.6, 'weighted_error': 1.0010834985101553, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04151913919213623, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0015191391921363, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0649103536255151, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0010712682780065, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11369062223083645, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0004737877566843, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2670354509375168, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0010647156835948, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01566415122706536, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0006264196330452, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020673649030373914, 'shap_norm_sq': 4.9, 'weighted_error': 1.0014454224987028, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02830390535024674, 'shap_norm_sq': 3.6, 'weighted_error': 1.001183787038055, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040894681868668195, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0008946818686684, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06556458629019214, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0013620383511965, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11354301807838435, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0004466767899074, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.258919892714391, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0005574932946495, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 40, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015672027312496752, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0007524369999492, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02057805573464399, 'shap_norm_sq': 4.9, 'weighted_error': 1.00092497011084, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028296420047568473, 'shap_norm_sq': 3.6, 'weighted_error': 1.0011669451070289, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040451200256171764, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0004512002561718, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06465355931696985, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000957137474209, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11520025462319325, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0007510671756885, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.25746133049085834, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0004663331556787, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015651288505253408, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0004206160840539, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020802268531201196, 'shap_norm_sq': 4.9, 'weighted_error': 1.0021456842254288, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028875838770340185, 'shap_norm_sq': 3.6, 'weighted_error': 1.0024706372332655, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.041233074373219464, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0012330743732194, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06464340591971911, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0009526248532086, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11299130481822373, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0003453417013062, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.275271596259798, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0015794747662374, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01570790607299186, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0013264971678697, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020495791898707948, 'shap_norm_sq': 4.9, 'weighted_error': 1.0004770892262993, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.02835598686449504, 'shap_norm_sq': 3.6, 'weighted_error': 1.0013009704451137, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04095146905006735, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0009514690500672, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -46, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.06417152156526124, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0007428984734497, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11461177247929422, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0006429786186457, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.25628241591951817, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0003926509949697, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015668031773668493, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.000688508378695, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02074294407295108, 'shap_norm_sq': 4.9, 'weighted_error': 1.0018226955082896, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -44, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028359177362817352, 'shap_norm_sq': 3.6, 'weighted_error': 1.0013081490663391, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04083631689144591, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0008363168914458, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0647378410065071, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0009945960028919, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11457359971666105, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0006359672948968, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2650181004478926, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0009386312779933, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015656138029415137, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.0004982084706429, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020535022473853696, 'shap_norm_sq': 4.9, 'weighted_error': 1.0006906779132037, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028329021717450466, 'shap_norm_sq': 3.6, 'weighted_error': 1.0012402988642635, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04089930155453806, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0008993015545378, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.064148885411849, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.000732837960822, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11583153885677416, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.00086701734104, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.26892511281650566, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.0011828195510315, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.01568763275484202, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.001002124077473, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 30, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.02048079266099626, 'shap_norm_sq': 4.9, 'weighted_error': 1.0003954267098691, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028045701209085824, 'shap_norm_sq': 3.6, 'weighted_error': 1.000602827720443, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.04107474707200398, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.001074747072004, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0697384622876753, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.003217094350078, 'gamma': 2.2500000000000018}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.11252424719482511, 'shap_norm_sq': 0.8999999999999986, 'weighted_error': 1.0002595556072127, 'gamma': 5.444444444444452}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 10, 'alpha': 0.8, 'shap_error': 0.2569710062928135, 'shap_norm_sq': 0.39999999999999775, 'weighted_error': 1.000435687893301, 'gamma': 16.00000000000009}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 10, 'alpha': 0.2, 'shap_error': 0.015711051372166954, 'shap_norm_sq': 6.399999999999997, 'weighted_error': 1.001376821954671, 'gamma': 0.06250000000000001}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.020624647459006492, 'shap_norm_sq': 4.9, 'weighted_error': 1.001178636165703, 'gamma': 0.18367346938775497}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 10, 'alpha': 0.4, 'shap_error': 0.028189815643366874, 'shap_norm_sq': 3.6, 'weighted_error': 1.0009270851975756, 'gamma': 0.4444444444444443}
{'sample_size': 500, 'difference': 22, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.040246688254760556, 'shap_norm_sq': 2.499999999999998, 'weighted_error': 1.0002466882547605, 'gamma': 1.0000000000000007}
{'sample_size': 500, 'difference': 44, 'noise': 0, 'n': 10, 'alpha': 0.6, 'shap_error': 0.0651832031546895, 'shap_norm_sq': 1.5999999999999974, 'weighted_error': 1.0011925347354176, 'gamma': 2.2500000000000018}
